peak_audit_id,mode_name,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,sar_frame,support_azimuth_start_deg,support_azimuth_end_deg,support_radius_min_px,support_radius_max_px,radius_band_width_px,range_band_source,support_area_px,area_ratio_vs_broad,gt_radius_px_posthoc,gt_azimuth_deg_posthoc,gt_inside_support_posthoc,gt_radius_inside_posthoc,top1_peak_value,top2_peak_value,top1_top2_ratio,top1_background_ratio,top2_background_ratio,top1_x,top1_y,top2_x,top2_y,top1_top2_distance_px,local_peak_count_above_bg_p95,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,short_window_frames,short_window_observed_frames,short_window_top1_persistence_rate,short_window_peak_persistence_label,tube_peak_continuity_label,peak_competition_label,sar_image_path,notes,provenance_labels
P00587,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,180,376,3.6845,41.55,0,1332.7,1332.7,previous_broad_unknown_range_prior,586845,1,373.942,30.222,true,true,0.9961,0.9922,1.004,2.0423,2.0343,1161,1299,1158,1326,27.166,2,1160.625,1315.372,649.746,374;375;376,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00588,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,180,376,3.6845,41.55,211.519,571.519,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,93150,0.1587,373.942,30.222,true,true,0.7529,0.6941,1.0847,1.7573,1.62,1290,1026,1209,969,99.045,43,1290,1026,58.647,374;375;376,3,0.6667,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00589,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,180,376,3.6845,41.55,154.945,534.945,380,posthoc_object_smoothed_range_trend_plus_local_median,86625,0.1476,373.942,30.222,true,true,0.7529,0.6941,1.0847,1.7595,1.6221,1290,1026,1209,969,99.045,41,1290,1026,14.216,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00590,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,180,376,3.6845,41.55,205.174,585.174,380,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,99180,0.169,373.942,30.222,true,true,0.7529,0.6941,1.0847,1.755,1.6179,1290,1026,1209,969,99.045,42,1290,1026,62.267,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00591,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,377,6.0055,41.5775,0,1332.7,1332.7,previous_broad_unknown_range_prior,551304,1,377.548,31.094,true,true,0.9961,0.9922,1.004,2.1005,2.0922,1161,1299,1158,1326,27.166,2,1161.136,1315.088,649.277,376;377;378;379,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00592,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,377,6.0055,41.5775,210.109,570.109,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,87183,0.1581,377.548,31.094,true,true,0.749,0.6863,1.0914,1.789,1.6391,1299,1026,1356,1035,57.706,43,1299,1026,53.799,376;377;378;379,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00593,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,377,6.0055,41.5775,155.74,535.74,380,posthoc_object_smoothed_range_trend_plus_local_median,81540,0.1479,377.548,31.094,true,true,0.749,0.6863,1.0914,1.7911,1.6411,1299,1026,1356,1035,57.706,39,1299,1026,12.992,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00594,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,377,6.0055,41.5775,203.764,583.764,380,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,92925,0.1686,377.548,31.094,true,true,0.749,0.6863,1.0914,1.7867,1.637,1299,1026,1356,1035,57.706,42,1299,1026,57.397,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00595,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,378,6.0055,41.5775,0,1332.7,1332.7,previous_broad_unknown_range_prior,551304,1,377.714,31.927,true,true,0.9961,0.9922,1.004,2.0399,2.0319,1161,1299,1158,1326,27.166,2,1161.136,1315.088,649.277,376;377;378;379,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00596,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,378,6.0055,41.5775,210.109,570.109,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,87183,0.1581,377.714,31.927,true,true,0.7255,0.6863,1.0571,1.6708,1.5805,1302,1026,1362,1035,60.671,41,1302,1026,53.189,376;377;378;379,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00597,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,378,6.0055,41.5775,156.567,536.567,380,posthoc_object_smoothed_range_trend_plus_local_median,81774,0.1483,377.714,31.927,true,true,0.7255,0.6863,1.0571,1.6726,1.5822,1302,1026,1362,1035,60.671,34,1302,1026,14.958,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00598,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,181,378,6.0055,41.5775,203.764,583.764,380,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,92925,0.1686,377.714,31.927,true,true,0.7255,0.6863,1.0571,1.6688,1.5786,1302,1026,1362,1035,60.671,42,1302,1026,56.748,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00599,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,379,8.4765,41.5761,0,1332.7,1332.7,previous_broad_unknown_range_prior,512982,1,386.179,32.905,true,true,0.9961,0.9922,1.004,2.0881,2.0798,1161,1299,1155,1329,30.594,2,1161.428,1314.711,648.811,378;379;380;381,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00600,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,379,8.4765,41.5761,218.197,578.197,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,82836,0.1615,386.179,32.905,true,true,0.7373,0.6824,1.0805,1.7255,1.597,1311,1026,1401,1032,90.2,42,1311,1026,57.366,378;379;380;381,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00601,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,379,8.4765,41.5761,157.394,537.394,380,posthoc_object_smoothed_range_trend_plus_local_median,76302,0.1487,386.179,32.905,true,true,0.7373,0.6824,1.0805,1.7277,1.5991,1311,1026,1401,1032,90.2,38,1311,1026,14.297,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00602,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,379,8.4765,41.5761,211.852,591.852,380,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,88191,0.1719,386.179,32.905,true,true,0.7373,0.6824,1.0805,1.7235,1.5952,1311,1026,1401,1032,90.2,43,1311,1026,60.927,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00603,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,380,8.4765,41.5761,0,1332.7,1332.7,previous_broad_unknown_range_prior,512982,1,384.528,33.467,true,true,0.9961,0.9922,1.004,2.0503,2.0422,1161,1299,1155,1329,30.594,2,1161.428,1314.711,648.811,378;379;380;381,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00604,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,380,8.4765,41.5761,218.197,578.197,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,82836,0.1615,384.528,33.467,true,true,0.749,0.698,1.073,1.7145,1.5978,1317,1026,1407,1032,90.2,46,1317,1026,56.475,378;379;380;381,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00605,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,380,8.4765,41.5761,157.539,537.539,380,posthoc_object_smoothed_range_trend_plus_local_median,76329,0.1488,384.528,33.467,true,true,0.749,0.698,1.073,1.7166,1.5997,1317,1026,1407,1032,90.2,40,1317,1026,19.016,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00606,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,edge_or_truncated,182,380,8.4765,41.5761,211.852,591.852,380,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,88191,0.1719,384.528,33.467,true,true,0.749,0.698,1.073,1.7126,1.596,1317,1026,1407,1032,90.2,48,1317,1026,59.934,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00607,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,edge_or_truncated,151,315,-52.4066,-24.0838,0,1332.7,1332.7,previous_broad_unknown_range_prior,438993,1,532.931,-42.951,true,true,1,0.9961,1.0039,2.0946,2.0864,1134,1314,597,120,1309.2,3,1115.755,1257.248,585.268,313;314;315;316,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000315.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00608,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,false,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,edge_or_truncated,151,315,-52.4066,-24.0838,313.092,673.092,360,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,87732,0.1998,532.931,-42.951,true,true,0.7059,0.6784,1.0405,1.6097,1.5471,1017,1032,987,1035,30.15,50,1017,1032,190.169,313;314;315;316,4,0.75,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000315.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
