diagnosis_id,mode_name,scene,object_hypothesis_id,sample_pool,clean_morphology_inclusion,state_condition,optical_frame,sar_frame,gt_center_x_posthoc,gt_center_y_posthoc,gt_size_proxy_px_posthoc,near_gt_threshold_px_posthoc,extended_gt_threshold_px_posthoc,topk_peak_count,topk_peaks_xy_value_distance,top1_distance_to_gt_px_posthoc,top2_distance_to_gt_px_posthoc,top3_distance_to_gt_px_posthoc,best_topk_rank_to_gt_posthoc,best_topk_distance_to_gt_px_posthoc,top1_near_gt_posthoc,top2_or_top3_nearer_than_top1_posthoc,topk_contains_peak_near_gt_posthoc,multiple_topk_peaks_near_gt_posthoc,all_topk_far_from_gt_posthoc,topk_gt_relationship_label,provenance_labels,notes
K00312,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,370,991.806,876.892,170.045,127.534,255.067,5,"1:1059,906,v=0.8353,d_gt=73.23;2:1029,906,v=0.7333,d_gt=47.23;3:966,903,v=0.6196,d_gt=36.71;4:915,888,v=0.5922,d_gt=77.61;5:942,903,v=0.5765,d_gt=56.23",73.228,47.23,36.709,3,36.709,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00313,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,370,991.806,876.892,170.045,127.534,255.067,5,"1:1059,906,v=0.8353,d_gt=73.23;2:1029,906,v=0.7333,d_gt=47.23;3:966,903,v=0.6196,d_gt=36.71;4:915,888,v=0.5922,d_gt=77.61;5:942,903,v=0.5765,d_gt=56.23",73.228,47.23,36.709,3,36.709,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00314,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,370,991.806,876.892,170.045,127.534,255.067,5,"1:1059,906,v=0.8353,d_gt=73.23;2:1029,906,v=0.7333,d_gt=47.23;3:966,903,v=0.6196,d_gt=36.71;4:915,888,v=0.5922,d_gt=77.61;5:942,903,v=0.5765,d_gt=56.23",73.228,47.23,36.709,3,36.709,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00315,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,370,991.806,876.892,170.045,127.534,255.067,5,"1:1059,906,v=0.8353,d_gt=73.23;2:1029,906,v=0.7333,d_gt=47.23;3:966,903,v=0.6196,d_gt=36.71;4:915,888,v=0.5922,d_gt=77.61;5:942,903,v=0.5765,d_gt=56.23",73.228,47.23,36.709,3,36.709,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00316,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,371,998.5,878.306,162,121.5,243,3,"1:1146,1299,v=1,d_gt=445.8;2:1152,1326,v=0.9922,d_gt=473.28;3:942,15,v=0.9922,d_gt=865.15",445.802,473.278,865.153,1,445.802,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00317,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,371,998.5,878.306,162,121.5,243,5,"1:1065,906,v=0.8353,d_gt=72.04;2:1035,897,v=0.7216,d_gt=41.01;3:939,906,v=0.6627,d_gt=65.63;4:969,903,v=0.651,d_gt=38.47;5:1002,903,v=0.5294,d_gt=24.94",72.036,41.009,65.629,5,24.941,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00318,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,371,998.5,878.306,162,121.5,243,5,"1:1065,906,v=0.8353,d_gt=72.04;2:1035,897,v=0.7216,d_gt=41.01;3:939,906,v=0.6627,d_gt=65.63;4:969,903,v=0.651,d_gt=38.47;5:1002,903,v=0.5294,d_gt=24.94",72.036,41.009,65.629,5,24.941,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00319,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,371,998.5,878.306,162,121.5,243,5,"1:1065,906,v=0.8353,d_gt=72.04;2:1035,897,v=0.7216,d_gt=41.01;3:939,906,v=0.6627,d_gt=65.63;4:969,903,v=0.651,d_gt=38.47;5:1041,807,v=0.5765,d_gt=83.01",72.036,41.009,65.629,4,38.471,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00320,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,178,371,998.5,878.306,162,121.5,243,5,"1:1065,906,v=0.8353,d_gt=72.04;2:1035,897,v=0.7216,d_gt=41.01;3:939,906,v=0.6627,d_gt=65.63;4:969,903,v=0.651,d_gt=38.47;5:1041,807,v=0.5765,d_gt=83.01",72.036,41.009,65.629,4,38.471,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00321,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,372,1010.409,876.567,194.666,146,291.999,3,"1:1146,1299,v=1,d_gt=443.66;2:1152,1326,v=0.9922,d_gt=471.21;3:942,15,v=0.9922,d_gt=864.28",443.66,471.209,864.279,1,443.66,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00322,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,372,1010.409,876.567,194.666,146,291.999,5,"1:1068,906,v=0.8706,d_gt=64.68;2:1041,897,v=0.7412,d_gt=36.79;3:945,906,v=0.7176,d_gt=71.73;4:984,903,v=0.6392,d_gt=37.36;5:1008,903,v=0.6078,d_gt=26.54",64.676,36.787,71.726,5,26.543,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00323,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,372,1010.409,876.567,194.666,146,291.999,5,"1:1068,906,v=0.8706,d_gt=64.68;2:1041,897,v=0.7412,d_gt=36.79;3:945,906,v=0.7176,d_gt=71.73;4:978,906,v=0.6392,d_gt=43.78;5:1008,903,v=0.6078,d_gt=26.54",64.676,36.787,71.726,5,26.543,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00324,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,372,1010.409,876.567,194.666,146,291.999,5,"1:1068,906,v=0.8706,d_gt=64.68;2:1041,897,v=0.7412,d_gt=36.79;3:945,906,v=0.7176,d_gt=71.73;4:984,903,v=0.6392,d_gt=37.36;5:1008,903,v=0.6078,d_gt=26.54",64.676,36.787,71.726,5,26.543,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00325,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,372,1010.409,876.567,194.666,146,291.999,5,"1:1068,906,v=0.8706,d_gt=64.68;2:1041,897,v=0.7412,d_gt=36.79;3:945,906,v=0.7176,d_gt=71.73;4:978,906,v=0.6392,d_gt=43.78;5:1008,903,v=0.6078,d_gt=26.54",64.676,36.787,71.726,5,26.543,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00326,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,373,1006.15,878.52,158.9,119.175,238.35,2,"1:1146,1299,v=1,d_gt=443.13;2:1152,1326,v=0.9922,d_gt=470.65",443.127,470.649,,1,443.127,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00327,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,373,1006.15,878.52,158.9,119.175,238.35,5,"1:1074,906,v=0.8431,d_gt=73.2;2:1053,906,v=0.698,d_gt=54.31;3:984,906,v=0.5529,d_gt=35.3;4:1005,909,v=0.5255,d_gt=30.5;5:936,888,v=0.5059,d_gt=70.79",73.204,54.315,35.296,4,30.502,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00328,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,373,1006.15,878.52,158.9,119.175,238.35,5,"1:1074,906,v=0.8431,d_gt=73.2;2:1053,906,v=0.698,d_gt=54.31;3:984,906,v=0.5529,d_gt=35.3;4:1053,807,v=0.5255,d_gt=85.5;5:1005,909,v=0.5255,d_gt=30.5",73.204,54.315,35.296,5,30.502,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00329,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,373,1006.15,878.52,158.9,119.175,238.35,5,"1:1074,906,v=0.8431,d_gt=73.2;2:1053,906,v=0.698,d_gt=54.31;3:984,906,v=0.5529,d_gt=35.3;4:1005,909,v=0.5255,d_gt=30.5;5:1053,807,v=0.5255,d_gt=85.5",73.204,54.315,35.296,4,30.502,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00330,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,179,373,1006.15,878.52,158.9,119.175,238.35,5,"1:1074,906,v=0.8431,d_gt=73.2;2:1053,906,v=0.698,d_gt=54.31;3:984,906,v=0.5529,d_gt=35.3;4:1053,807,v=0.5255,d_gt=85.5;5:1005,909,v=0.5255,d_gt=30.5",73.204,54.315,35.296,5,30.502,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00331,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,374,1015.806,875.966,168.381,126.286,252.572,3,"1:1146,1299,v=1,d_gt=442.62;2:1152,1326,v=0.9922,d_gt=470.19;3:942,15,v=0.9922,d_gt=864.12",442.615,470.191,864.124,1,442.615,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00332,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,374,1015.806,875.966,168.381,126.286,252.572,5,"1:1083,906,v=0.8314,d_gt=73.6;2:1059,906,v=0.6902,d_gt=52.61;3:957,906,v=0.5647,d_gt=66.03;4:1011,909,v=0.5216,d_gt=33.38;5:1059,885,v=0.5176,d_gt=44.13",73.601,52.61,66.032,4,33.382,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00333,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,374,1015.806,875.966,168.381,126.286,252.572,5,"1:1083,906,v=0.8314,d_gt=73.6;2:1059,906,v=0.6902,d_gt=52.61;3:957,906,v=0.5647,d_gt=66.03;4:1011,909,v=0.5216,d_gt=33.38;5:1059,885,v=0.5176,d_gt=44.13",73.601,52.61,66.032,4,33.382,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00334,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,374,1015.806,875.966,168.381,126.286,252.572,5,"1:1083,906,v=0.8314,d_gt=73.6;2:1059,906,v=0.6902,d_gt=52.61;3:957,906,v=0.5647,d_gt=66.03;4:1011,909,v=0.5216,d_gt=33.38;5:1059,885,v=0.5176,d_gt=44.13",73.601,52.61,66.032,4,33.382,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00335,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,374,1015.806,875.966,168.381,126.286,252.572,5,"1:1083,906,v=0.8314,d_gt=73.6;2:1059,906,v=0.6902,d_gt=52.61;3:957,906,v=0.5647,d_gt=66.03;4:1011,909,v=0.5216,d_gt=33.38;5:1059,885,v=0.5176,d_gt=44.13",73.601,52.61,66.032,4,33.382,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00336,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,375,1033.68,879.549,169.64,127.23,254.46,3,"1:1146,1299,v=1,d_gt=434.23;2:1152,1326,v=0.9922,d_gt=461.86;3:942,15,v=0.9922,d_gt=869.4",434.229,461.864,869.396,1,434.229,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00337,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,375,1033.68,879.549,169.64,127.23,254.46,5,"1:1089,906,v=0.8118,d_gt=61.32;2:1065,885,v=0.6118,d_gt=31.79;3:996,903,v=0.5804,d_gt=44.38;4:1059,909,v=0.5608,d_gt=38.84;5:1029,906,v=0.4706,d_gt=26.86",61.318,31.791,44.382,5,26.862,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00338,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,375,1033.68,879.549,169.64,127.23,254.46,5,"1:1089,906,v=0.8118,d_gt=61.32;2:1065,885,v=0.6118,d_gt=31.79;3:996,903,v=0.5804,d_gt=44.38;4:1059,909,v=0.5608,d_gt=38.84;5:972,903,v=0.4706,d_gt=65.99",61.318,31.791,44.382,2,31.791,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00339,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,375,1033.68,879.549,169.64,127.23,254.46,5,"1:1089,906,v=0.8118,d_gt=61.32;2:1065,885,v=0.6118,d_gt=31.79;3:996,903,v=0.5804,d_gt=44.38;4:1059,909,v=0.5608,d_gt=38.84;5:972,903,v=0.4706,d_gt=65.99",61.318,31.791,44.382,2,31.791,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00340,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,375,1033.68,879.549,169.64,127.23,254.46,5,"1:1089,906,v=0.8118,d_gt=61.32;2:1065,885,v=0.6118,d_gt=31.79;3:996,903,v=0.5804,d_gt=44.38;4:1059,909,v=0.5608,d_gt=38.84;5:1029,906,v=0.4706,d_gt=26.86",61.318,31.791,44.382,5,26.862,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00341,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,376,1032.906,878.682,181.542,136.156,272.313,3,"1:1146,1299,v=1,d_gt=435.27;2:1152,1326,v=0.9922,d_gt=462.9;3:942,15,v=0.9922,d_gt=868.45",435.267,462.9,868.453,1,435.267,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00342,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,376,1032.906,878.682,181.542,136.156,272.313,5,"1:1092,906,v=0.7451,d_gt=65.1;2:1002,903,v=0.6392,d_gt=39.33;3:1065,897,v=0.6157,d_gt=36.95;4:1032,906,v=0.4549,d_gt=27.33;5:978,906,v=0.4392,d_gt=61.33",65.103,39.326,36.954,4,27.333,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00343,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,376,1032.906,878.682,181.542,136.156,272.313,5,"1:1092,906,v=0.7451,d_gt=65.1;2:1002,903,v=0.6392,d_gt=39.33;3:1065,897,v=0.6157,d_gt=36.95;4:1032,906,v=0.4549,d_gt=27.33;5:978,906,v=0.4392,d_gt=61.33",65.103,39.326,36.954,4,27.333,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00344,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,376,1032.906,878.682,181.542,136.156,272.313,5,"1:1092,906,v=0.7451,d_gt=65.1;2:1002,903,v=0.6392,d_gt=39.33;3:1065,897,v=0.6157,d_gt=36.95;4:1032,906,v=0.4549,d_gt=27.33;5:978,906,v=0.4392,d_gt=61.33",65.103,39.326,36.954,4,27.333,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00345,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,180,376,1032.906,878.682,181.542,136.156,272.313,5,"1:1092,906,v=0.7451,d_gt=65.1;2:1002,903,v=0.6392,d_gt=39.33;3:1065,897,v=0.6157,d_gt=36.95;4:1032,906,v=0.4549,d_gt=27.33;5:978,906,v=0.4392,d_gt=61.33",65.103,39.326,36.954,4,27.333,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00346,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,181,377,1039.6,874.5,162.68,122.01,244.02,3,"1:1146,1299,v=1,d_gt=437.63;2:1152,1326,v=0.9922,d_gt=465.28;3:942,15,v=0.9922,d_gt=865.02",437.631,465.281,865.024,1,437.631,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00347,complete_shape_quantile_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,181,377,1039.6,874.5,162.68,122.01,244.02,5,"1:1098,906,v=0.698,d_gt=66.35;2:1074,897,v=0.6235,d_gt=41.1;3:1008,903,v=0.4667,d_gt=42.55;4:984,906,v=0.4196,d_gt=63.9;5:1044,903,v=0.4157,d_gt=28.84",66.354,41.105,42.554,5,28.838,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00348,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,true,complete,181,377,1039.6,874.5,162.68,122.01,244.02,5,"1:1098,906,v=0.698,d_gt=66.35;2:1074,897,v=0.6235,d_gt=41.1;3:1008,903,v=0.4667,d_gt=42.55;4:984,906,v=0.4196,d_gt=63.9;5:1044,903,v=0.4157,d_gt=28.84",66.354,41.105,42.554,5,28.838,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
