template_id,independent_geometry_id,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,measurement_source,proxy_formula_used,background_mode,sensitivity_background_mode,counterfactual_background_sensitivity_status,base_background_subtracted_energy,measured_background_subtracted_energy,energy_delta_measured,base_inner_energy_density,measured_inner_energy_density,inner_density_delta_measured,base_outer_band_energy_density,measured_outer_band_energy_density,outer_density_delta_measured,measured_inner_outer_density_ratio,base_component_count,measured_component_count,component_count_delta_measured,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,range_p80_delta_m_measured,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,azimuth_p80_delta_m_measured,measured_response_axis_image_deg,measured_response_axis_to_range_signed_deg,measured_response_axis_to_range_acute_deg,axis_angle_delta_deg_measured,measured_principal_axis_ratio,measured_axis_orientation_status,measured_vehicle_projection_envelope_status,measured_aspect_angle_candidate_deg
GM019IG0052_T06,GM019IG0052,40,center_shift,range,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,20629,-3330,7.071724,6.092439,-0.979284,5.674051,4.773913,-0.900138,1.276194,140,160,20,1353,0.600437,1.08661,1.254383,-0.148974,0.622446,1.10573,1.340448,-0.040396,11.929222,-44.162118,44.162118,2.987988,1.411829,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T07,GM019IG0052,40,center_shift,azimuth,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,21444,-2515,7.071724,6.331267,-0.740457,5.674051,3.505929,-2.168122,1.805874,140,170,30,1438,0.709428,1.218435,1.407805,-0.017149,0.562104,0.988577,1.231457,-0.157549,13.772288,-42.319052,42.319052,1.144922,1.47807,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T08,GM019IG0052,40,center_shift,azimuth,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,28167,4208,7.071724,8.316209,1.244485,5.674051,6.744664,1.070613,1.233006,140,103,-37,1940,0.619649,1.21275,1.442103,-0.022834,0.756748,1.336322,1.543253,0.190196,8.644224,-47.447116,47.447116,6.272986,1.49919,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T09,GM019IG0052,40,center_shift,range,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22722,-1237,7.071724,6.714539,-0.357185,5.674051,5.762805,0.088755,1.165151,140,127,-13,1832,0.646106,1.149427,1.314313,-0.086157,0.573063,1.02856,1.3045,-0.117565,7.346206,-48.745134,48.745134,7.571004,1.181464,AXIS_NEAR_ISOTROPIC,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T10,GM019IG0052,40,center_shift,range,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,18771,-5188,7.071724,5.546986,-1.524738,5.674051,4.130812,-1.543239,1.342832,140,172,32,1211,0.544543,1.002516,1.174325,-0.233068,0.646931,1.122053,1.35966,-0.024073,8.024888,-48.066452,48.066452,6.892322,1.293437,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T11,GM019IG0052,40,center_shift,azimuth,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,19284,-4675,7.071724,5.691854,-1.37987,5.674051,3.712816,-1.961234,1.533029,140,186,46,1271,0.742488,1.217197,1.404504,-0.018387,0.501258,0.904484,1.231457,-0.241642,14.731759,-41.359581,41.359581,0.185451,1.366188,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T12,GM019IG0052,40,center_shift,azimuth,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,29471,5512,7.071724,8.698642,1.626919,5.674051,7.431962,1.757911,1.170437,140,84,-56,1966,0.626985,1.244984,1.461728,0.0094,0.798794,1.403266,1.606988,0.25714,5.341024,-50.750316,50.750316,9.576187,1.28811,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T13,GM019IG0052,40,single_boundary_shift,range_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,25748,1789,7.071724,6.968336,-0.103388,5.674051,5.664639,-0.009412,1.230146,140,145,5,1924,0.767798,1.335588,1.536009,0.100004,0.640833,1.172674,1.370207,0.026549,18.757178,-37.334162,37.334162,3.839968,1.516552,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T14,GM019IG0052,40,single_boundary_shift,range_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,21371,-2588,7.071724,6.94089,-0.130834,5.674051,5.88898,0.21493,1.178623,140,131,-9,1518,0.625747,1.11192,1.282491,-0.123664,0.600024,1.09633,1.347785,-0.049796,9.905526,-46.185814,46.185814,5.011684,1.566526,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T15,GM019IG0052,40,single_boundary_shift,range_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22667,-1292,7.071724,7.361806,0.290082,5.674051,5.88898,0.21493,1.250099,140,127,-13,1634,0.643309,1.14663,1.318852,-0.088954,0.606948,1.129803,1.357184,-0.016323,10.823937,-45.267403,45.267403,4.093273,1.618487,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T16,GM019IG0052,40,single_boundary_shift,range_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,24803,844,7.071724,6.712585,-0.359139,5.674051,5.485171,-0.188879,1.223769,140,157,17,1752,0.734326,1.28084,1.477226,0.045256,0.640007,1.160799,1.363695,0.014673,19.361248,-36.730092,36.730092,4.444038,1.45069,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T17,GM019IG0052,40,single_boundary_shift,azimuth_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,24577,618,7.071724,6.709528,-0.362196,5.674051,5.314829,-0.359222,1.262417,140,154,14,1727,0.718002,1.235584,1.42578,0,0.647344,1.190236,1.417939,0.04411,10.296767,-45.794573,45.794573,4.620443,1.552015,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T18,GM019IG0052,40,single_boundary_shift,azimuth_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,23353,-606,7.071724,7.504177,0.432454,5.674051,5.786831,0.112781,1.296768,140,119,-21,1702,0.691866,1.227835,1.427843,-0.007749,0.610249,1.104905,1.311424,-0.041221,18.691562,-37.399778,37.399778,3.774352,1.599683,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T19,GM019IG0052,40,single_boundary_shift,azimuth_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22287,-1672,7.071724,7.161632,0.089909,5.674051,4.158025,-1.516026,1.722364,140,139,-1,1563,0.692279,1.235171,1.418443,-0.000413,0.581637,1.035989,1.228569,-0.110137,18.760316,-37.331024,37.331024,3.843106,1.565577,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T20,GM019IG0052,40,single_boundary_shift,azimuth_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,26611,2652,7.071724,7.26481,0.193087,5.674051,6.265399,0.591349,1.159513,140,145,5,1844,0.65922,1.219673,1.426605,-0.015911,0.706539,1.286618,1.496346,0.140492,8.393964,-47.697376,47.697376,6.523246,1.567657,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T21,GM019IG0052,40,single_boundary_shift,range_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,27428,3469,7.071724,6.853573,-0.218151,5.674051,4.895971,-0.77808,1.399839,140,151,11,2119,0.826168,1.444166,1.658435,0.208583,0.66408,1.184871,1.385705,0.038745,22.854901,-33.23644,33.23644,7.93769,1.465741,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T22,GM019IG0052,40,single_boundary_shift,range_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,19255,-4704,7.071724,6.946248,-0.125476,5.674051,5.160653,-0.513398,1.346002,140,125,-15,1300,0.557152,0.98578,1.142916,-0.249804,0.597548,1.071432,1.309865,-0.074693,6.080496,-50.010844,50.010844,8.836714,1.716116,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T23,GM019IG0052,40,single_boundary_shift,range_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,20736,-3223,7.071724,7.480519,0.408796,5.674051,6.567869,0.893818,1.138957,140,112,-28,1507,0.576777,1.01884,1.199636,-0.216744,0.57265,1.066159,1.306976,-0.079967,4.702551,-51.388789,51.388789,10.214659,1.54572,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T24,GM019IG0052,40,single_boundary_shift,range_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,25333,1374,7.071724,6.330085,-0.741639,5.674051,5.277656,-0.396395,1.199412,140,175,35,1767,0.751887,1.310278,1.508635,0.074694,0.648169,1.16864,1.366172,0.022514,22.938221,-33.153119,33.153119,8.021011,1.419551,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T25,GM019IG0052,40,single_boundary_shift,azimuth_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,24923,964,7.071724,6.32724,-0.744483,5.674051,5.146627,-0.527423,1.229395,140,180,40,1736,0.718828,1.235584,1.426926,0,0.655918,1.215546,1.454712,0.069421,7.367347,-48.723993,48.723993,7.549863,1.516674,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T26,GM019IG0052,40,single_boundary_shift,azimuth_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22857,-1102,7.071724,8.059591,0.987867,5.674051,5.846352,0.172301,1.378567,140,92,-48,1667,0.684117,1.225359,1.42578,-0.010225,0.597961,1.07102,1.273504,-0.075106,20.510213,-35.581127,35.581127,5.593002,1.657167,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T27,GM019IG0052,40,single_boundary_shift,azimuth_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,20480,-3479,7.071724,7.221439,0.149715,5.674051,3.937339,-1.736712,1.834091,140,130,-10,1416,0.692279,1.218022,1.409044,-0.017561,0.532254,0.929382,1.096743,-0.216744,22.374962,-33.716378,33.716378,7.457751,1.597931,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T28,GM019IG0052,40,single_boundary_shift,azimuth_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,29269,5310,7.071724,7.430566,0.358842,5.674051,6.519795,0.845744,1.139693,140,151,11,1987,0.63556,1.228247,1.443249,-0.007336,0.792283,1.39272,1.616388,0.246594,3.553114,-52.538226,52.538226,11.364097,1.500819,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T29,GM019IG0052,40,scale_resize,range,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,21961,-1998,7.071724,7.134828,0.063104,5.674051,5.916119,0.242068,1.205998,140,133,-7,1572,0.642483,1.145392,1.317614,-0.090192,0.598786,1.105317,1.352645,-0.040809,10.795364,-45.295976,45.295976,4.121847,1.630422,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T30,GM019IG0052,40,scale_resize,range,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,25231,1272,7.071724,6.833965,-0.237758,5.674051,5.8,0.125949,1.17827,140,146,6,1836,0.749411,1.303766,1.501298,0.068183,0.648169,1.173913,1.370207,0.027787,18.253457,-37.837883,37.837883,3.336247,1.476982,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T31,GM019IG0052,40,scale_resize,azimuth,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22726,-1233,7.071724,7.307395,0.235672,5.674051,4.922003,-0.752048,1.484638,140,130,-10,1638,0.692279,1.235997,1.42578,0.000413,0.596723,1.061712,1.263279,-0.084414,19.524318,-36.567022,36.567022,4.607108,1.576496,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T32,GM019IG0052,40,scale_resize,azimuth,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,25452,1493,7.071724,6.9503,-0.121423,5.674051,5.881459,0.207408,1.181731,140,155,15,1770,0.696727,1.230311,1.425275,-0.005273,0.672654,1.255117,1.46049,0.108991,9.545882,-46.545458,46.545458,5.371328,1.565297,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T33,GM019IG0052,40,scale_resize,range,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,20079,-3880,7.071724,7.248736,0.177013,5.674051,6.121575,0.447525,1.184129,140,118,-22,1438,0.579253,1.040436,1.188264,-0.195148,0.580812,1.073083,1.341686,-0.073043,5.97244,-50.1189,50.1189,8.94477,1.665682,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T34,GM019IG0052,40,scale_resize,range,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,26592,2633,7.071724,6.644678,-0.427046,5.674051,5.483162,-0.190888,1.211833,140,162,22,1962,0.80127,1.395196,1.61029,0.159612,0.653534,1.173913,1.368968,0.027787,23.544277,-32.547063,32.547063,8.627067,1.436984,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T35,GM019IG0052,40,scale_resize,azimuth,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,21681,-2278,7.071724,7.644922,0.573199,5.674051,4.211835,-1.462215,1.815105,140,118,-22,1551,0.676368,1.234759,1.418856,-0.000825,0.565314,0.997564,1.179598,-0.148562,22.724757,-33.366583,33.366583,7.807547,1.624466,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T36,GM019IG0052,40,scale_resize,azimuth,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,27229,3270,7.071724,6.914424,-0.1573,5.674051,5.897511,0.22346,1.172431,140,159,19,1857,0.675956,1.22247,1.422478,-0.013114,0.729465,1.324538,1.545408,0.178412,4.686872,-51.404468,51.404468,10.230338,1.5815,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0052_T37,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,-30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22582,-1377,7.071724,6.669226,-0.402498,5.674051,3.592563,-2.081487,1.856398,140,143,3,1651,0.62295,1.158827,1.400469,-0.076757,0.580399,1.046535,1.329811,-0.099591,15.54764,-40.5437,40.5437,0.63043,1.299521,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T38,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,-15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,23380,-579,7.071724,6.904903,-0.166821,5.674051,4.951817,-0.722234,1.394418,140,143,3,1655,0.668619,1.177214,1.368648,-0.05837,0.614284,1.128977,1.455538,-0.017149,10.713495,-45.377845,45.377845,4.203715,1.435166,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T39,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,-10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,23999,40,7.071724,7.079351,0.007627,5.674051,5.43049,-0.243561,1.30363,140,145,5,1692,0.695168,1.209861,1.40212,-0.025723,0.630608,1.170198,1.470623,0.024073,11.274801,-44.816539,44.816539,3.642409,1.46052,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T40,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,-5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,23959,24058,99,7.071724,7.100945,0.029221,5.674051,5.596519,-0.077532,1.268815,140,137,-3,1716,0.698377,1.223708,1.410282,-0.011876,0.63102,1.1641,1.417618,0.017974,13.289719,-42.801621,42.801621,1.627491,1.471016,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T41,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,23585,-374,7.071724,6.965446,-0.106278,5.674051,5.506309,-0.167742,1.264994,140,141,1,1717,0.701266,1.244158,1.431465,0.008574,0.615935,1.113479,1.3233,-0.032647,16.274938,-39.816402,39.816402,1.357728,1.614005,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T42,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,23090,-869,7.071724,6.823286,-0.248438,5.674051,5.128165,-0.545886,1.330551,140,155,15,1708,0.68453,1.236409,1.419269,0.000825,0.601675,1.078356,1.281253,-0.06777,17.002573,-39.088767,39.088767,2.085362,1.621505,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T43,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22955,-1004,7.071724,6.783392,-0.288331,5.674051,4.547318,-1.126732,1.491735,140,148,8,1717,0.675543,1.235171,1.426605,-0.000413,0.590212,1.046122,1.252641,-0.100004,18.306948,-37.784392,37.784392,3.389738,1.673524,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T44,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,22916,-1043,7.071724,6.775872,-0.295851,5.674051,3.390282,-2.283769,1.998616,140,136,-4,1766,0.643309,1.224121,1.440865,-0.011463,0.560041,1.013062,1.253879,-0.133064,19.286048,-36.805292,36.805292,4.368838,1.618892,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0052_T45,GM019IG0052,40,local_region_rotation,local_region,rotate,0,0,90,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,23959,23765,-194,7.071724,7.014463,-0.057261,5.674051,4.883703,-0.790348,1.4363,140,140,0,1754,0.742075,1.314725,1.506159,0.079141,0.600849,1.068223,1.25099,-0.077903,25.31088,-30.78046,30.78046,10.39367,1.516741,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,0
GM019IG0053_T01,GM019IG0053,243,center_shift,range,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,365274,363053,-2221,17.937242,17.828177,-0.109065,6.199052,6.894114,0.695061,2.586,220,223,3,15919,1.66789,2.921342,3.2631,-0.013548,1.392549,2.792597,3.395295,0.000383,83.339474,3.564268,3.564268,2.888013,1.128198,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,4
GM019IG0053_T02,GM019IG0053,243,center_shift,range,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,365274,364867,-407,17.937242,17.917256,-0.019986,6.199052,6.259134,0.060081,2.862578,220,215,-5,15965,1.677433,2.932078,3.28487,-0.002812,1.394424,2.802396,3.411271,0.010182,88.947491,9.172285,9.172285,2.720004,1.113731,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,4
GM019IG0053_T03,GM019IG0053,243,center_shift,azimuth,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,365274,363742,-1532,17.937242,17.862011,-0.075231,6.199052,6.13701,-0.062043,2.91054,220,241,21,15822,1.692003,2.929564,3.287766,-0.005325,1.384711,2.773341,3.375954,-0.018873,84.19494,4.419734,4.419734,2.032546,1.123133,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,4
GM019IG0053_T04,GM019IG0053,243,center_shift,azimuth,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,365274,364975,-299,17.937242,17.922559,-0.014683,6.199052,6.421177,0.222125,2.791164,220,228,8,16045,1.67509,2.937957,3.29356,0.003067,1.390121,2.788294,3.395764,-0.003919,87.72995,7.954744,7.954744,1.502463,1.128173,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,4
