component_id,scene,sar_frame,target_azimuth_min,target_azimuth_max,target_radial_pixel_min,target_radial_pixel_max,target_valid_pixel_count,target_mean_intensity,adjacent_control_status,adjacent_control_mean,adjacent_control_ratio,far_control_status,far_control_mean,far_control_ratio,temporal_control_status,temporal_control_frame,temporal_control_mean,temporal_control_ratio,matched_control_status
WGV33D_STRICT_F0332_C015040,GM_RM011,332,-3,-1,204,212,28,133.392858,matched_background_control,116.017239,1.086343,matched_background_control,57.741378,2.182741,temporal_background_control,452,53.189655,2.36953,matched_control_available
WGV33D_STRICT_F0332_C015041,GM_RM011,332,5,8,92,100,24,154.708333,matched_background_control,113.733333,1.285283,matched_background_control,86.210525,1.695611,temporal_background_control,452,35.615385,4.104392,matched_control_available
WGV33D_STRICT_F0332_C015042,GM_RM011,332,9,14,92,100,68,167.176473,matched_background_control,130.276923,1.283239,matched_background_control,74.212121,2.252684,temporal_background_control,452,33.220589,5.032315,matched_control_available
WGV33D_STRICT_F0332_C015043,GM_RM011,332,18,19,104,108,5,143.399994,matched_control_unavailable,0,143.399994,matched_background_control,105.333336,1.361392,temporal_background_control,452,32.799999,4.371951,matched_control_available
WGV33D_STRICT_F0332_C015044,GM_RM011,332,19,20,224,228,16,136.125,matched_background_control,92.666664,1.468975,matched_background_control,108.5,1.254608,temporal_background_control,452,55.0625,2.472191,matched_control_available
WGV33D_STRICT_F0332_C015045,GM_RM011,332,20,25,96,104,69,159.884056,matched_background_control,117.112676,1.365216,matched_background_control,74.614286,2.142808,temporal_background_control,452,32.144928,4.97385,matched_control_available
WGV33D_STRICT_F0332_C015046,GM_RM011,332,23,25,204,208,29,136.448278,matched_background_control,89.259261,1.528674,matched_background_control,97.206895,1.403689,temporal_background_control,452,55.37931,2.463885,matched_control_available
WGV33D_STRICT_F0332_C015047,GM_RM011,332,35,41,112,124,107,141.98131,matched_background_control,72.067568,1.821489,matched_background_control,75.837837,1.730934,temporal_background_control,452,66.898648,1.962226,matched_control_available
WGV33D_MAIN_F0333_C015048,GM_RM011,333,-60,-56,108,112,31,113.741935,matched_background_control,0.225806,503.714276,matched_background_control,69.566667,1.635006,temporal_background_control,453,39.870968,2.852751,matched_control_available
WGV33D_MAIN_F0333_C015049,GM_RM011,333,-55,-54,316,328,68,112.014708,matched_background_control,71.130435,1.574779,matched_background_control,53.728395,2.084833,temporal_background_control,453,41.691176,2.686773,matched_control_available
WGV33D_MAIN_F0333_C015050,GM_RM011,333,-50,-48,84,92,19,113.157894,matched_background_control,72.560002,1.468811,matched_background_control,64,1.665264,temporal_background_control,453,36.923078,2.886458,matched_control_available
WGV33D_MAIN_F0333_C015051,GM_RM011,333,-50,-46,252,272,112,118.410715,matched_background_control,57.679452,1.63581,matched_background_control,95.747283,0.985434,temporal_background_control,453,59.23416,1.592875,matched_control_available
WGV33D_MAIN_F0333_C015052,GM_RM011,333,-48,-46,484,488,68,111.029411,matched_background_control,69.558822,1.596195,matched_background_control,51.446428,2.158156,temporal_background_control,453,33.544118,3.309952,matched_control_available
WGV33D_MAIN_F0333_C015053,GM_RM011,333,-46,-36,220,248,260,121.684616,matched_background_control,57.963319,1.550224,matched_background_control,80.024454,1.122859,temporal_background_control,453,61.450741,1.462247,matched_control_available
WGV33D_MAIN_F0333_C015054,GM_RM011,333,-45,-19,60,84,232,119.991379,matched_background_control,32.409962,2.8952,matched_background_control,0,93833333323.626709,temporal_background_control,453,52.438931,1.789383,matched_control_available
WGV33D_MAIN_F0333_C015055,GM_RM011,333,-41,-39,544,548,76,117.48684,matched_background_control,92.79747,1.266057,matched_background_control,53.895522,2.1799,temporal_background_control,453,36.026316,3.261139,matched_control_available
WGV33D_MAIN_F0333_C015056,GM_RM011,333,-34,-31,120,124,26,115.923076,matched_background_control,68.760001,1.685909,matched_background_control,0,115923076336.200424,temporal_background_control,453,38.692308,2.996024,matched_control_available
WGV33D_MAIN_F0333_C015057,GM_RM011,333,-33,-29,208,216,72,134.583334,matched_background_control,73.294118,1.752465,matched_background_control,0,128445379177.061447,temporal_background_control,453,79.025211,1.625372,matched_control_available
WGV33D_MAIN_F0333_C015058,GM_RM011,333,-32,-26,112,116,47,118.531915,matched_background_control,69.191489,1.7131,matched_background_control,0,118531915218.272095,temporal_background_control,453,42.617021,2.781328,matched_control_available
WGV33D_MAIN_F0333_C015059,GM_RM011,333,-26,-24,180,184,25,128.360003,matched_background_control,95.88,1.338757,matched_background_control,0,128360003051.757812,temporal_background_control,453,45.599999,2.814912,matched_control_available
WGV33D_MAIN_F0333_C015060,GM_RM011,333,-25,-23,228,236,48,118.645833,matched_background_control,80.676923,1.444031,matched_background_control,0,116499999523.162842,temporal_background_control,453,45.625001,2.553425,matched_control_available
WGV33D_MAIN_F0333_C015061,GM_RM011,333,-23,-22,180,188,25,127.359999,matched_background_control,112.360002,1.133499,matched_background_control,0,127359998779.29686,temporal_background_control,453,50.199999,2.537052,matched_control_available
WGV33D_MAIN_F0333_C015062,GM_RM011,333,-14,-11,168,172,36,134.277777,matched_background_control,102.771427,1.306567,matched_background_control,29,4.630268,temporal_background_control,453,57.5,2.335266,matched_control_available
WGV33D_MAIN_F0333_C015063,GM_RM011,333,-10,-8,192,200,25,137.680001,matched_background_control,104,1.211717,matched_background_control,48.264152,2.611017,temporal_background_control,453,46.796296,2.692917,matched_control_available
WGV33D_MAIN_F0333_C015064,GM_RM011,333,-8,-3,256,264,162,120.858026,matched_background_control,79.629834,1.495307,matched_background_control,57.238889,2.080247,temporal_background_control,453,60.590163,1.965188,matched_control_available
WGV33D_MAIN_F0333_C015065,GM_RM011,333,-7,-4,100,108,26,117.115385,matched_background_control,71.466667,1.502865,matched_background_control,75.545455,1.421724,temporal_background_control,453,50.928572,2.108929,matched_control_available
WGV33D_MAIN_F0333_C015066,GM_RM011,333,-1,5,96,108,57,122.31579,matched_background_control,88.362205,1.253205,matched_background_control,62.294574,1.777619,temporal_background_control,453,51.44,2.152722,matched_control_available
WGV33D_MAIN_F0333_C015067,GM_RM011,333,-1,1,204,212,40,116.325001,matched_background_control,97.8,1.116163,matched_background_control,50.913792,2.14403,temporal_background_control,453,57.357143,1.903176,matched_control_available
