region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label,body_axis_source,heading_confidence,sar_motion_heading_deg,body_long_energy90_width_px,body_short_energy90_width_px,body_long_energy90_width_m,body_short_energy90_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_body_long_m,energy_centroid_body_short_m,body_positive_negative_energy_ratio,body_short_positive_negative_energy_ratio,principal_axis_minus_body_axis_deg,response_linearity,response_compactness,raw_image_grid_extent_available,psf_corrected_extent_ready,local_background_normalized_energy
E0_R1_REG_000315_0021,WGV35A_PAIR_0003,315,METRIC_TRANSLATION,body_short_-0.45m,metric_translation_surface,1.088095,body_short,-0.45,metre_current_image_grid,1,0,11050,9.945,9.945,434123,39.287148,39,6.559783,107,47,50,55,51,425,0.038462,0.038462,132,13.273002,13.273002,8,0.804424,0.804424,792.36114,925.504002,9.984715,11.325398,0.299541,0.339762,0.299541,0.339762,-162.624914,-162.624914,-29.673829,152.659061,133.385621,121.566254,80.763308,157.843829,103.616784,4.579772,4.001569,3.646988,2.422899,,,4.579772,4.001569,3.646988,2.422899,0.706774,1.058645,0.705882,0.710207,2.450734,0,0,1,raw_image_grid_current_config_only,fully_observed,"708,882,876,969",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,142.044333,61.962174,4.26133,1.858865,5.548749,2.448888,0.009747,-0.452845,1.018041,0.398935,-170.666906,2.44248,0.133729,true,false,0.94392
E0_R1_REG_000315_0022,WGV35A_PAIR_0003,315,METRIC_TRANSLATION,body_short_+0.00m,metric_translation_surface,1.088095,body_short,0,metre_current_image_grid,1,0,11050,9.945,9.945,446668,40.422443,40,7.547377,112,48,52,64,51,833,0.075385,0.075385,153,15.384615,15.384615,20,2.011061,2.011061,791.611141,940.980511,-0.832064,0.23116,-0.024962,0.006935,-0.024962,0.006935,-178.637283,-178.637283,-45.686197,148.192816,145.751473,89.66688,103.378683,126.027606,129.046806,4.445784,4.372544,2.690006,3.101361,,,4.445784,4.372544,2.690006,3.101361,1.033878,1.037756,0.870136,0.874383,6.960719,0,0,1,raw_image_grid_current_config_only,fully_observed,"707,897,875,984",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,128.682411,57.316077,3.860472,1.719482,5.150496,2.198223,0.023062,0.011805,1.029977,1.048945,179.817627,2.297189,0.187511,true,false,0.971196
E0_R1_REG_000315_0023,WGV35A_PAIR_0003,315,METRIC_TRANSLATION,body_short_+0.45m,metric_translation_surface,1.088095,body_short,0.45,metre_current_image_grid,1,0,11091,9.9819,9.9819,450966,40.660534,40,7.688267,112,50,53,65,51,932,0.084032,0.084032,161,16.129194,16.129194,23,2.304171,2.304171,790.129526,955.519627,-10.464228,-10.759858,-0.313927,-0.322796,-0.313927,-0.322796,176.838146,176.838146,-50.210768,133.932105,148.149527,86.409273,109.282306,121.081288,141.64368,4.017963,4.444486,2.592278,3.278469,,,4.017963,4.444486,2.592278,3.278469,1.43018,0.994489,0.716256,0.725964,2.649153,0,0,1,raw_image_grid_current_config_only,fully_observed,"705,912,874,999",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,128.312986,53.235414,3.84939,1.597062,5.376306,1.822135,0.012328,0.450106,1.016743,2.605363,173.90305,3.014773,0.177432,true,false,0.976917
E0_R1_REG_000315_0024,WGV35A_PAIR_0003,315,METRIC_TRANSLATION,body_short_+0.90m,metric_translation_surface,1.088095,body_short,0.9,metre_current_image_grid,1,0,11091,9.9819,9.9819,449554,40.533226,40,7.688805,112,50,53,65,51,908,0.081868,0.081868,160,16.029013,16.029013,22,2.203989,2.203989,789.257807,969.780692,-20.308443,-21.115016,-0.609253,-0.63345,-0.609253,-0.63345,176.763707,176.763707,-50.285207,148.29394,144.46578,82.345099,107.264678,118.275109,139.777984,4.448818,4.333973,2.470353,3.21794,,,4.448818,4.333973,2.470353,3.21794,2.056195,0.974551,0.520422,0.5405,1.176279,0,0,1,raw_image_grid_current_config_only,fully_observed,"704,927,873,1014",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,126.850106,52.161388,3.805503,1.564842,5.283511,1.651627,0.019194,0.878681,1.025374,13.177042,173.657439,3.324657,0.176977,true,false,0.973858
E0_R1_REG_000315_0025,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_-45,body_axis_rotation_response,1.088095,,0,,1,-45,11152,10.0368,10.0368,442547,39.683197,39,6.67345,78,47,51,58,51,578,0.051829,0.051829,147,14.646102,14.646102,11,1.095967,1.095967,789.976511,940.580707,0.574361,-0.692868,0.017231,-0.020786,0.017231,-0.020786,148.262718,148.262718,-78.786196,70.080372,157.077168,56.332553,124.168981,72.255242,147.517384,2.102411,4.712315,1.689977,3.725069,,,2.102411,4.712315,1.689977,3.725069,0.957696,0.977828,0.636926,0.644524,1.813127,0,0,1,raw_image_grid_current_config_only,fully_observed,"706,860,876,1021",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,107.124912,98.960422,3.213747,2.968813,3.975774,3.808212,-0.026755,0.003622,0.968179,1.02688,136.430456,2.250382,0.133288,true,false,0.953435
E0_R1_REG_000315_0026,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_-30,body_axis_rotation_response,1.088095,,0,,1,-30,11124,10.0116,10.0116,441877,39.722851,39,6.743573,78,47,51,59,51,603,0.054207,0.054207,144,14.383315,14.383315,12,1.19861,1.19861,790.106991,940.922037,0.235623,-0.829938,0.007069,-0.024898,0.007069,-0.024898,158.00294,158.00294,-69.045974,99.885062,167.097951,67.860496,117.15542,82.812294,150.4653,2.996552,5.012939,2.035815,3.514663,,,2.996552,5.012939,2.035815,3.514663,0.974472,0.980774,0.727796,0.73551,2.780863,0,0,1,raw_image_grid_current_config_only,fully_observed,"702,873,880,1009",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,123.697253,82.468962,3.710918,2.474069,4.603344,3.150761,-0.022064,0.01353,0.972683,1.031749,150.96371,2.269557,0.14214,true,false,0.954388
E0_R1_REG_000315_0027,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_-15,body_axis_rotation_response,1.088095,,0,,1,-15,11096,9.9864,9.9864,446645,40.252792,40,7.150118,86,48,52,62,51,788,0.071017,0.071017,156,15.621245,15.621245,19,1.902588,1.902588,790.822951,940.860319,-0.207039,-0.263848,-0.006211,-0.007915,-0.006211,-0.007915,172.242548,172.242548,-54.806366,136.580545,149.208903,86.611521,111.959664,117.168542,153.042943,4.097416,4.476267,2.598346,3.35879,,,4.097416,4.476267,2.598346,3.35879,0.994672,1.005789,0.822819,0.827339,4.791709,0,0,1,raw_image_grid_current_config_only,fully_observed,"704,889,878,992",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,131.373302,63.059514,3.941199,1.891785,5.271863,2.484213,-0.000792,0.01003,0.997857,1.037242,167.625312,2.338328,0.16163,true,false,0.96712
E0_R1_REG_000315_0028,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_+0,body_axis_rotation_response,1.088095,,0,,1,0,11050,9.945,9.945,446668,40.422443,40,7.547377,112,48,52,64,51,833,0.075385,0.075385,153,15.384615,15.384615,20,2.011061,2.011061,791.611141,940.980511,-0.832064,0.23116,-0.024962,0.006935,-0.024962,0.006935,-178.637283,-178.637283,-45.686197,148.192816,145.751473,89.66688,103.378683,126.027606,129.046806,4.445784,4.372544,2.690006,3.101361,,,4.445784,4.372544,2.690006,3.101361,1.033878,1.037756,0.870136,0.874383,6.960719,0,0,1,raw_image_grid_current_config_only,fully_observed,"707,897,875,984",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,128.682411,57.316077,3.860472,1.719482,5.150496,2.198223,0.023062,0.011805,1.029977,1.048945,179.817627,2.297189,0.187511,true,false,0.971196
E0_R1_REG_000315_0029,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_+15,body_axis_rotation_response,1.088095,,0,,1,15,11088,9.9792,9.9792,445984,40.222221,40,7.331306,112,48,52,62,51,747,0.06737,0.06737,156,15.632516,15.632516,18,1.803752,1.803752,792.013927,940.892956,-1.042427,0.585631,-0.031273,0.017569,-0.031273,0.017569,-166.290862,-166.290862,-33.339776,155.184733,113.298342,101.907539,79.024983,126.613757,97.499609,4.655542,3.39895,3.057226,2.370749,,,4.655542,3.39895,3.057226,2.370749,1.052058,1.056429,0.765783,0.771996,3.385894,0,0,1,raw_image_grid_current_config_only,fully_observed,"702,879,880,1002",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,128.474744,60.410644,3.854242,1.812319,4.739346,2.323039,0.034907,0.008256,1.048119,1.040062,-167.175843,2.250772,0.167241,true,false,0.966386
E0_R1_REG_000315_0030,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,1.088095,,0,,1,30,11085,9.9765,9.9765,445253,40.167164,40,7.311778,112,48,52,62,51,724,0.065313,0.065313,161,16.137924,16.137924,19,1.904476,1.904476,791.4382,940.950754,-0.692447,0.124854,-0.020773,0.003746,-0.020773,0.003746,-160.067697,-160.067697,-27.116611,161.194328,99.393989,107.129788,72.131766,132.319452,89.756124,4.83583,2.98182,3.213894,2.163953,,,4.83583,2.98182,3.213894,2.163953,1.041452,1.039479,0.676951,0.685678,2.181447,0,0,1,raw_image_grid_current_config_only,fully_observed,"703,865,878,1016",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,125.953383,74.003547,3.778601,2.220106,4.635142,2.674864,0.01782,0.011314,1.031588,1.05285,-158.382485,2.228311,0.136466,true,false,0.965063
E0_R1_REG_000315_0031,WGV35A_PAIR_0003,315,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,1.088095,,0,,1,45,11177,10.0593,10.0593,446172,39.918762,39,7.01974,112,48,51,60,51,633,0.056634,0.056634,166,16.502142,16.502142,19,1.888799,1.888799,791.090945,940.765519,-0.320256,-0.0031,-0.009608,-0.000093,-0.009608,-0.000093,-142.080636,-142.080636,-9.12955,155.868531,74.770509,114.957188,61.102169,141.143912,78.171244,4.676056,2.243115,3.448716,1.833065,,,4.676056,2.243115,3.448716,1.833065,1.028036,1.025771,0.574483,0.585839,1.414521,0,0,1,raw_image_grid_current_config_only,fully_observed,"710,855,871,1026",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,115.132251,96.688749,3.453968,2.900662,4.089935,3.371937,0.007005,0.006576,1.016451,1.042734,-142.892064,2.058615,0.104653,true,false,0.959095
E0_R1_REG_000315_0032,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13822,12.4398,12.4398,556644,40.27232,40,7.400793,112,48,52,64,51,1003,0.072565,0.072565,204,16.398977,16.398977,23,1.848904,1.848904,807.565182,958.243157,-24.337875,0.146178,-0.730136,0.004385,-0.730136,0.004385,175.90433,175.90433,-51.144584,171.383592,183.333001,88.097037,115.592849,126.546058,152.751073,5.141508,5.49999,2.642911,3.467785,,,5.141508,5.49999,2.642911,3.467785,2.015651,1.423553,0.557517,0.571243,1.332324,0,0,1,raw_image_grid_current_config_only,fully_observed,"704,914,912,1003",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,151.464035,55.329785,4.543921,1.659894,5.883409,1.946213,0.540135,0.491296,1.455021,2.862445,173.26374,3.179408,0.200943,true,false,0.96759
E0_R1_REG_000315_0033,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13822,12.4398,12.4398,540787,39.125092,39,6.170964,82,46,48,54,51,434,0.031399,0.031399,162,13.022717,13.022717,7,0.56271,0.56271,774.177099,922.308933,24.713428,0.192886,0.741403,0.005787,0.741403,0.005787,-164.517352,-164.517352,-31.566266,180.015135,184.695749,160.305858,106.686853,205.004911,136.044889,5.400454,5.540872,4.809176,3.200606,,,5.400454,5.540872,4.809176,3.200606,0.496048,0.725395,0.547099,0.550453,1.224463,0,0,1,raw_image_grid_current_config_only,fully_observed,"670,878,878,967",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,183.854323,62.858897,5.51563,1.885767,7.223956,2.478388,-0.541535,-0.50641,0.700069,0.348384,-174.227174,3.048517,0.16051,true,false,0.940026
E0_R1_REG_000315_0034,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13837,12.4533,12.4533,555599,40.153141,40,7.273533,112,48,52,62,51,920,0.066488,0.066488,206,16.5418,16.5418,20,1.606,1.606,815.028994,942.725313,-18.065457,16.18266,-0.541964,0.48548,-0.541964,0.48548,178.849664,178.849664,-48.19925,181.731816,178.941387,94.357017,119.329582,131.666362,144.353695,5.451954,5.368242,2.830711,3.579887,,,5.451954,5.368242,2.830711,3.579887,1.672434,1.675084,0.69755,0.705903,2.400239,0,0,1,raw_image_grid_current_config_only,fully_observed,"711,898,920,987",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,158.073832,58.451553,4.742215,1.753547,5.786608,2.242737,0.727542,0.009903,1.664309,1.039053,176.266654,2.598387,0.16992,true,false,0.964726
E0_R1_REG_000315_0035,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13822,12.4398,12.4398,553904,40.074085,40,7.235282,112,48,51,62,51,858,0.062075,0.062075,182,14.63046,14.63046,19,1.527356,1.527356,767.102097,938.874011,17.409578,-16.272569,0.522287,-0.488177,0.522287,-0.488177,-174.887721,-174.887721,-41.936635,181.377882,158.651861,120.179438,106.381057,150.557851,139.62385,5.441336,4.759556,3.605383,3.191432,,,5.441336,4.759556,3.605383,3.191432,0.623067,0.626269,0.697656,0.707175,2.415008,0,0,1,raw_image_grid_current_config_only,fully_observed,"662,894,870,983",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,168.352122,58.897971,5.050564,1.766939,6.339266,2.277966,-0.714893,0.005409,0.622268,1.031274,-177.260688,2.771367,0.151176,true,false,0.962827
E0_R1_REG_000315_0036,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13805,12.4245,12.4245,554844,40.191525,40,7.452117,112,48,52,64,51,994,0.072003,0.072003,197,15.855769,15.855769,24,1.931667,1.931667,789.624397,960.178978,-13.530392,-14.30434,-0.405912,-0.42913,-0.405912,-0.42913,177.808185,177.808185,-49.240729,156.773796,157.260196,87.897213,108.954866,124.290381,140.179045,4.703214,4.717806,2.636916,3.268646,,,4.703214,4.717806,2.636916,3.268646,1.595531,0.982931,0.611735,0.62514,1.66766,0,0,1,raw_image_grid_current_config_only,fully_observed,"704,909,874,1012",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,128.312986,67.263078,3.84939,2.017892,5.272925,2.246509,0.007981,0.590638,1.013653,2.787771,175.349602,2.322029,0.1928,true,false,0.965648
E0_R1_REG_000315_0037,WGV35A_PAIR_0003,315,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,1.360119,,0,,1.25,0,13890,12.501,12.501,547202,39.395393,39,6.768551,112,47,50,58,51,572,0.041181,0.041181,162,12.958963,12.958963,9,0.719942,0.719942,792.832256,921.05638,12.919083,14.700718,0.387572,0.441022,0.387572,0.441022,-156.735165,-156.735165,-23.784079,167.020896,149.411151,123.307004,82.607606,162.021299,98.794517,5.010627,4.482335,3.69921,2.478228,,,5.010627,4.482335,3.69921,2.478228,0.638212,1.077543,0.603456,0.610932,1.570242,0,0,1,raw_image_grid_current_config_only,fully_observed,"707,869,877,973",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,139.896282,78.045352,4.196888,2.341361,5.455214,3.123404,0.013565,-0.586965,1.024882,0.387285,-167.072077,1.892883,0.140773,true,false,0.94652
E0_R1_REG_000315_0038,WGV35A_PAIR_0003,315,RING,body_25pct_expansion_ring,ring_contrast,1.700149,,0,,1.25,0,6287,5.6583,5.6583,247574,39.378719,39,6.142381,78,47,50,54,51,236,0.037538,0.037538,95,16.789495,16.789495,5,0.883658,0.883658,789.552998,941.022212,0.539778,-1.303682,0.016193,-0.03911,0.016193,-0.03911,-178.906656,-178.906656,-45.95557,199.827959,190.423617,164.16536,149.868633,196.648561,202.740009,5.994839,5.712709,4.924961,4.496059,,,5.994839,5.712709,4.924961,4.496059,0.982035,0.971853,0.073962,0.079156,0.08596,0,0,1,raw_image_grid_current_config_only,fully_observed,"686,887,896,994",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,190.452461,83.600552,5.713574,2.508017,8.387707,3.781136,-0.038403,0.017806,0.968967,1.040148,177.568653,2.233507,0.042708,true,false,0.94612
E0_R1_REG_000315_0039,WGV35A_PAIR_0003,315,RING,body_50pct_expansion_ring,ring_contrast,2.448214,,0,,1.5,0,13862,12.4758,12.4758,540172,38.967827,39,5.947454,78,46,48,53,51,379,0.027341,0.027341,186,14.908864,14.908864,8,0.641241,0.641241,790.11867,940.086928,0.838912,-0.252369,0.025167,-0.007571,0.025167,-0.007571,-179.194063,-179.194063,-46.242977,243.236056,232.168019,183.371441,177.501585,229.282214,237.663076,7.297082,6.965041,5.501143,5.325048,,,7.297082,6.965041,5.501143,5.325048,0.980851,0.99009,0.033545,0.036279,0.037645,0,0,1,raw_image_grid_current_config_only,fully_observed,"666,877,916,1004",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,227.015226,97.628216,6.810457,2.928846,9.699994,4.289852,-0.023644,-0.011476,0.987746,0.994557,178.816792,2.27144,0.080088,true,false,0.936248
E0_R1_REG_000315_0040,WGV35A_PAIR_0003,315,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,matched_same_frame_control,1.088095,,0,,1,0,11042,9.9378,9.9378,442566,40.080238,40,6.529043,82,48,51,57,51,639,0.05787,0.05787,190,19.11892,19.11892,18,1.811266,1.811266,1539.667871,984.864233,-542.658342,517.859345,-16.27975,15.53578,-16.27975,15.53578,-173.201996,-173.201996,-40.25091,152.331621,137.676111,112.482079,89.599523,139.708868,123.257774,4.569949,4.130283,3.374462,2.687986,,,4.569949,4.130283,3.374462,2.687986,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1457,943,1625,1029",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,140.350472,57.496543,4.210514,1.724896,5.339097,2.180632,22.49951,-0.40346,,0.439089,-177.843941,2.441119,0.147342,true,false,0.962975
E0_R1_REG_000315_0041,WGV35A_PAIR_0003,315,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,matched_same_frame_control,1.088095,,0,,1,0,11042,9.9378,9.9378,503816,45.627243,45,8.32954,108,55,59,69,51,2942,0.266437,0.266437,316,31.797782,31.797782,84,8.452575,8.452575,963.158383,815.993942,-26.237724,210.955272,-0.787132,6.328658,-0.787132,6.328658,179.059652,179.059652,-47.989262,157.833172,153.374201,99.610608,112.412297,127.696468,138.390314,4.734995,4.601226,2.988318,3.372369,,,4.734995,4.601226,2.988318,3.372369,2.653991,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"879,773,1047,859",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,130.53803,55.941849,3.916141,1.678255,5.014395,2.125925,4.865507,-4.122903,,0,172.067789,2.49636,0.181444,true,false,1.096248
E0_R1_REG_000315_0042,WGV35A_PAIR_0003,315,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,1.088095,,0,,1,0,11042,9.9378,9.9378,478009,43.290073,43,8.203002,95,53,58,67,51,1883,0.170531,0.170531,263,26.46461,26.46461,55,5.534424,5.534424,1472.313762,816.277656,-373.370492,583.430937,-11.201115,17.502928,-11.201115,17.502928,-174.532653,-174.532653,-41.581568,160.028979,151.178394,124.416941,107.442857,167.740328,150.81469,4.800869,4.535352,3.732508,3.223286,,,4.800869,4.535352,3.732508,3.223286,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1389,773,1557,859",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,150.332446,45.512735,4.509973,1.365382,6.703032,1.596682,20.095482,-5.290469,,0,-178.657258,4.152293,0.190586,true,false,1.040095
E0_R1_REG_000315_0043,WGV35A_PAIR_0003,315,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,1.088095,,0,,1,0,11164,10.0476,10.0476,439961,39.408905,39,5.937407,61,47,48,52,51,319,0.028574,0.028574,240,23.886301,23.886301,7,0.696684,0.696684,1196.121061,1165.667766,-440.911119,143.210401,-13.227334,4.296312,-13.227334,4.296312,-167.541142,-167.541142,-34.590056,155.057116,149.714522,127.320615,100.349817,171.433883,129.675679,4.651713,4.491436,3.819618,3.010495,,,4.651713,4.491436,3.819618,3.010495,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1112,1123,1281,1210",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,143.268459,61.569434,4.298054,1.847083,5.668119,2.395474,12.641321,5.798073,,,-173.423628,2.451217,0.134679,true,false,0.946845
E0_R1_REG_000315_0044,WGV35A_PAIR_0003,315,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,1.088095,,0,,1,0,11082,9.9738,9.9738,478325,43.162334,43,7.979123,95,53,57,67,51,1810,0.163328,0.163328,272,27.271451,27.271451,61,6.116024,6.116024,1460.835651,847.447108,-388.363642,553.791653,-11.650909,16.61375,-11.650909,16.61375,-176.814968,-176.814968,-43.863882,155.637365,154.736948,119.623256,108.502233,156.865199,151.146561,4.669121,4.642108,3.588698,3.255067,,,4.669121,4.642108,3.588698,3.255067,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1377,806,1546,892",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,146.571414,52.404027,4.397142,1.572121,6.326186,1.962466,19.824156,-4.331649,,0,178.759779,3.21272,0.159616,true,false,1.037025
E0_R1_REG_000315_0045,WGV35A_PAIR_0003,315,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,1.088095,,0,,1,0,11091,9.9819,9.9819,436996,39.400955,39,5.914639,61,47,48,52,51,289,0.026057,0.026057,228,22.841343,22.841343,9,0.901632,0.901632,1131.674631,1163.812596,-395.641148,97.303825,-11.869234,2.919115,-11.869234,2.919115,-170.325985,-170.325985,-37.374899,148.142254,141.689723,121.265307,96.967017,142.776364,119.944873,4.444268,4.250692,3.637959,2.909011,,,4.444268,4.250692,3.637959,2.909011,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1048,1121,1217,1208",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.415781,142.948827,63.117079,4.288465,1.893512,5.427599,2.449706,10.709382,5.891442,,,-178.614746,2.222552,0.124466,true,false,0.946654
E0_R1_REG_000317_0001,WGV35A_PAIR_0006,317,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,1,,0,,1,-0.838679,11550,10.395,10.395,517263,44.784676,44,8.727086,145,54,59,73,55,1092,0.094545,0.094545,169,16.257816,16.257816,24,2.308802,2.308802,797.44337,941.74629,-1.041945,0.347785,-0.031258,0.010434,-0.031258,0.010434,177.435837,177.435837,-50.007348,150.680245,148.726749,88.223155,109.285337,120.247417,138.506172,4.520407,4.461802,2.646695,3.27856,,,4.520407,4.461802,2.646695,3.27856,1.046168,1.032571,0.97974,0.980393,50.002071,0,0,1,raw_image_grid_current_config_only,fully_observed,"712,904,881,978",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.838679,130.663948,50.950625,3.919918,1.528519,5.323216,1.83166,0.029057,0.015545,1.032947,1.059553,177.956646,2.859623,0.195271,true,false,0.984953
E0_R1_REG_000317_0002,WGV35A_PAIR_0006,317,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,0.978015,,0,,1,0,11125,10.0125,10.0125,498381,44.79829,44,8.771779,145,54,59,73,55,1061,0.095371,0.095371,162,16.179775,16.179775,24,2.397004,2.397004,797.656925,942.027461,-1.393489,0.314929,-0.041805,0.009448,-0.041805,0.009448,177.704814,177.704814,-49.738371,150.680245,148.726749,87.546834,108.62219,118.679975,135.644606,4.520407,4.461802,2.626405,3.258666,,,4.520407,4.461802,2.626405,3.258666,1.061905,1.037726,0.987775,0.987967,82.105053,0,0,1,raw_image_grid_current_config_only,fully_observed,"714,903,879,980",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.838679,128.722711,50.458469,3.861681,1.513754,5.187352,1.804765,0.035586,0.023886,1.038118,1.077176,178.176913,2.817792,0.194299,true,false,0.985253
E0_R1_REG_000317_0003,WGV35A_PAIR_0006,317,BODY_SCALE,body_support_scale_0.75,body_scale_response,0.550133,,0,,0.75,0,6243,5.6187,5.6187,273735,43.84671,44,7.376994,86,53,57,64,55,420,0.067275,0.067275,113,20.111414,20.111414,17,3.025611,3.025611,796.467858,941.750353,-0.385179,-0.373533,-0.011555,-0.011206,-0.011555,-0.011206,-175.463882,-175.463882,-42.907067,113.930942,115.204541,80.636705,86.075627,103.985303,98.229974,3.417928,3.456136,2.419101,2.582269,,,3.417928,3.456136,2.419101,2.582269,1.019871,1.00562,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"734,912,859,971",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,0.838679,109.607649,44.214844,3.288229,1.326445,4.127975,1.719926,-0.000204,0.016095,1.00562,1.060342,-175.317758,2.430614,0.139282,true,false,0.964324
