scene,frame_index,runtime_observation_id,detector_source,source_detection_id,bbox,confidence,class,source_tracker_ids,appearance_feature_reference,color_feature_reference,boundary_contact,runtime_quality_features,provenance,notes
GM_RM011,124,GM_RM011:YOLO26l:GM_RM011_000124_003,YOLO26l,GM_RM011_000124_003,"[138.838,292.824,618.621,595.827]",0.643755,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO26l:GM_RM011_000124_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000124_003:color_hsv_mean,none,"{""area_ratio"":0.3028669,""aspect_ratio"":1.58342,""color_hsv_mean"":[0.490319,0.063105,0.858115],""gray_histogram_8"":[0.0,0.010925,0.079043,0.087472,0.023254,0.019073,0.078266,0.701966],""edge_density"":0.014618,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.182721,""tracker_support"":1.0,""vehicle_likeness"":0.780803}",normalized_detection:YOLO26l:GM_RM011_000124_003,p1c_local_cluster=GM_RM011:F124:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO11l:GM_RM011_000125_001,YOLO11l,GM_RM011_000125_001,"[0.636,279.174,284.447,593.827]",0.944373,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO11l:GM_RM011_000125_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000125_001:color_hsv_mean,left,"{""area_ratio"":0.1860459,""aspect_ratio"":0.90198,""color_hsv_mean"":[0.627152,0.163605,0.597282],""gray_histogram_8"":[0.004117,0.129789,0.192787,0.183319,0.128285,0.108352,0.085277,0.168074],""edge_density"":0.033417,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.417718,""tracker_support"":1.0,""vehicle_likeness"":0.911213}",normalized_detection:YOLO11l:GM_RM011_000125_001,p1c_local_cluster=GM_RM011:F125:ALT001;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO11l:GM_RM011_000125_002,YOLO11l,GM_RM011_000125_002,"[620.778,288.801,799.52,542.608]",0.934264,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO11l:GM_RM011_000125_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000125_002:color_hsv_mean,right,"{""area_ratio"":0.0945126,""aspect_ratio"":0.70424,""color_hsv_mean"":[0.631127,0.077074,0.653376],""gray_histogram_8"":[0.0,0.056152,0.160999,0.155589,0.067303,0.129085,0.248581,0.18229],""edge_density"":0.036841,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.460509,""tracker_support"":1.0,""vehicle_likeness"":0.912911}",normalized_detection:YOLO11l:GM_RM011_000125_002,p1c_local_cluster=GM_RM011:F125:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO11l:GM_RM011_000125_003,YOLO11l,GM_RM011_000125_003,"[200.678,294.713,704.698,594.601]",0.922441,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO11l:GM_RM011_000125_003:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000125_003:color_hsv_mean,none,"{""area_ratio"":0.3148944,""aspect_ratio"":1.68069,""color_hsv_mean"":[0.489642,0.058627,0.855427],""gray_histogram_8"":[0.0,0.010351,0.068499,0.094742,0.023558,0.027487,0.085397,0.689967],""edge_density"":0.01586,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.198247,""tracker_support"":1.0,""vehicle_likeness"":0.87742}",normalized_detection:YOLO11l:GM_RM011_000125_003,p1c_local_cluster=GM_RM011:F125:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO26l:GM_RM011_000125_001,YOLO26l,GM_RM011_000125_001,"[1.076,281.689,297.377,594.101]",0.889181,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO26l:GM_RM011_000125_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000125_001:color_hsv_mean,left,"{""area_ratio"":0.1928506,""aspect_ratio"":0.94843,""color_hsv_mean"":[0.616508,0.160455,0.609472],""gray_histogram_8"":[0.003974,0.125282,0.186092,0.178967,0.12304,0.104816,0.08591,0.191918],""edge_density"":0.033069,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.413364,""tracker_support"":1.0,""vehicle_likeness"":0.891925}",normalized_detection:YOLO26l:GM_RM011_000125_001,p1c_local_cluster=GM_RM011:F125:ALT001;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO26l:GM_RM011_000125_002,YOLO26l,GM_RM011_000125_002,"[621.305,288.486,799.54,544.216]",0.863137,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO26l:GM_RM011_000125_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000125_002:color_hsv_mean,right,"{""area_ratio"":0.0949585,""aspect_ratio"":0.69697,""color_hsv_mean"":[0.629086,0.077616,0.652424],""gray_histogram_8"":[0.0,0.056673,0.160745,0.157581,0.067847,0.128099,0.24701,0.182044],""edge_density"":0.036597,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.457457,""tracker_support"":1.0,""vehicle_likeness"":0.888361}",normalized_detection:YOLO26l:GM_RM011_000125_002,p1c_local_cluster=GM_RM011:F125:ALT002;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,125,GM_RM011:YOLO26l:GM_RM011_000125_003,YOLO26l,GM_RM011_000125_003,"[198.946,296.586,675.912,595.502]",0.629544,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO26l:GM_RM011_000125_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000125_003:color_hsv_mean,none,"{""area_ratio"":0.2970265,""aspect_ratio"":1.59566,""color_hsv_mean"":[0.484901,0.057721,0.870792],""gray_histogram_8"":[0.0,0.010019,0.056555,0.089354,0.020004,0.021497,0.078991,0.723579],""edge_density"":0.014787,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.18484,""tracker_support"":1.0,""vehicle_likeness"":0.776226}",normalized_detection:YOLO26l:GM_RM011_000125_003,p1c_local_cluster=GM_RM011:F125:ALT003;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO11l:GM_RM011_000126_001,YOLO11l,GM_RM011_000126_001,"[0.685,281.481,305.026,594.527]",0.950253,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO11l:GM_RM011_000126_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000126_001:color_hsv_mean,left,"{""area_ratio"":0.1984845,""aspect_ratio"":0.97219,""color_hsv_mean"":[0.637435,0.174588,0.587151],""gray_histogram_8"":[0.005668,0.124654,0.207572,0.171304,0.139268,0.139677,0.093341,0.118515],""edge_density"":0.040249,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.503111,""tracker_support"":1.0,""vehicle_likeness"":0.923459}",normalized_detection:YOLO11l:GM_RM011_000126_001,p1c_local_cluster=GM_RM011:F126:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO11l:GM_RM011_000126_002,YOLO11l,GM_RM011_000126_002,"[648.497,285.452,799.624,520.721]",0.898585,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO11l:GM_RM011_000126_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000126_002:color_hsv_mean,right,"{""area_ratio"":0.0740741,""aspect_ratio"":0.64236,""color_hsv_mean"":[0.651724,0.056955,0.690503],""gray_histogram_8"":[0.0,0.012517,0.16085,0.153853,0.061664,0.126394,0.227252,0.257471],""edge_density"":0.038414,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.48018,""tracker_support"":1.0,""vehicle_likeness"":0.90314}",normalized_detection:YOLO11l:GM_RM011_000126_002,p1c_local_cluster=GM_RM011:F126:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO11l:GM_RM011_000126_003,YOLO11l,GM_RM011_000126_003,"[258.142,293.661,777.261,594.094]",0.883116,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO11l:GM_RM011_000126_003:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000126_003:color_hsv_mean,none,"{""area_ratio"":0.3249173,""aspect_ratio"":1.72791,""color_hsv_mean"":[0.494921,0.054204,0.862107],""gray_histogram_8"":[0.0,0.001798,0.065819,0.087489,0.023532,0.036731,0.088555,0.696076],""edge_density"":0.015568,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.194605,""tracker_support"":1.0,""vehicle_likeness"":0.863612}",normalized_detection:YOLO11l:GM_RM011_000126_003,p1c_local_cluster=GM_RM011:F126:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO26l:GM_RM011_000126_001,YOLO26l,GM_RM011_000126_001,"[0.992,284.1,307.863,595.664]",0.914887,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO26l:GM_RM011_000126_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000126_001:color_hsv_mean,left,"{""area_ratio"":0.1991875,""aspect_ratio"":0.98493,""color_hsv_mean"":[0.635958,0.174462,0.589707],""gray_histogram_8"":[0.005648,0.12524,0.207738,0.166635,0.136954,0.140253,0.094369,0.123163],""edge_density"":0.040247,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.503085,""tracker_support"":1.0,""vehicle_likeness"":0.911432}",normalized_detection:YOLO26l:GM_RM011_000126_001,p1c_local_cluster=GM_RM011:F126:ALT001;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO26l:GM_RM011_000126_002,YOLO26l,GM_RM011_000126_002,"[648.439,285.329,799.616,515.561]",0.773737,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO26l:GM_RM011_000126_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000126_002:color_hsv_mean,right,"{""area_ratio"":0.0725118,""aspect_ratio"":0.65663,""color_hsv_mean"":[0.653256,0.055919,0.689509],""gray_histogram_8"":[0.0,0.0088,0.161483,0.156499,0.062799,0.128959,0.23163,0.249829],""edge_density"":0.03899,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.487369,""tracker_support"":1.0,""vehicle_likeness"":0.861555}",normalized_detection:YOLO26l:GM_RM011_000126_002,p1c_local_cluster=GM_RM011:F126:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,126,GM_RM011:YOLO26l:GM_RM011_000126_003,YOLO26l,GM_RM011_000126_003,"[255.216,294.987,763.056,595.853]",0.697508,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO26l:GM_RM011_000126_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000126_003:color_hsv_mean,none,"{""area_ratio"":0.3183157,""aspect_ratio"":1.68793,""color_hsv_mean"":[0.486318,0.054351,0.867774],""gray_histogram_8"":[0.0,0.001073,0.063744,0.08339,0.02164,0.033988,0.089034,0.707131],""edge_density"":0.015029,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.187858,""tracker_support"":1.0,""vehicle_likeness"":0.799696}",normalized_detection:YOLO26l:GM_RM011_000126_003,p1c_local_cluster=GM_RM011:F126:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO11l:GM_RM011_000127_001,YOLO11l,GM_RM011_000127_001,"[1.126,279.454,329.64,593.788]",0.959981,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO11l:GM_RM011_000127_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000127_001:color_hsv_mean,left,"{""area_ratio"":0.215131,""aspect_ratio"":1.04511,""color_hsv_mean"":[0.642923,0.1787,0.593674],""gray_histogram_8"":[0.005597,0.111796,0.203416,0.158142,0.150924,0.183741,0.09353,0.092855],""edge_density"":0.051498,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.643726,""tracker_support"":1.0,""vehicle_likeness"":0.943641}",normalized_detection:YOLO11l:GM_RM011_000127_001,p1c_local_cluster=GM_RM011:F127:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO11l:GM_RM011_000127_002,YOLO11l,GM_RM011_000127_002,"[305.856,294.702,799.505,594.194]",0.951055,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO11l:GM_RM011_000127_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000127_002:color_hsv_mean,right,"{""area_ratio"":0.3080087,""aspect_ratio"":1.64829,""color_hsv_mean"":[0.504818,0.052808,0.885793],""gray_histogram_8"":[0.0,0.000535,0.040533,0.076354,0.021346,0.040046,0.087444,0.733741],""edge_density"":0.014488,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.181103,""tracker_support"":1.0,""vehicle_likeness"":0.885091}",normalized_detection:YOLO11l:GM_RM011_000127_002,p1c_local_cluster=GM_RM011:F127:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO11l:GM_RM011_000127_003,YOLO11l,GM_RM011_000127_003,"[667.428,290.139,799.5,495.967]",0.771185,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO11l:GM_RM011_000127_003:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000127_003:color_hsv_mean,right,"{""area_ratio"":0.0566337,""aspect_ratio"":0.64166,""color_hsv_mean"":[0.675106,0.047092,0.738042],""gray_histogram_8"":[0.0,0.0,0.116064,0.157767,0.042439,0.115034,0.229259,0.339438],""edge_density"":0.03479,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.434871,""tracker_support"":1.0,""vehicle_likeness"":0.854387}",normalized_detection:YOLO11l:GM_RM011_000127_003,p1c_local_cluster=GM_RM011:F127:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO26l:GM_RM011_000127_001,YOLO26l,GM_RM011_000127_001,"[1.221,281.999,330.488,595.608]",0.752695,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO26l:GM_RM011_000127_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000127_001:color_hsv_mean,left,"{""area_ratio"":0.2151274,""aspect_ratio"":1.04993,""color_hsv_mean"":[0.6465,0.179066,0.593253],""gray_histogram_8"":[0.005624,0.11402,0.206416,0.153186,0.149478,0.18422,0.093905,0.09315],""edge_density"":0.051701,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.64626,""tracker_support"":1.0,""vehicle_likeness"":0.873467}",normalized_detection:YOLO26l:GM_RM011_000127_001,p1c_local_cluster=GM_RM011:F127:ALT001;normalization_action=keep_review_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO26l:GM_RM011_000127_002,YOLO26l,GM_RM011_000127_002,"[669.767,290.426,799.584,512.249]",0.673526,car,YOLO11l:botsort:bs_0021;YOLO11l:bytetrack:bt_0023;YOLO26l:botsort:bs_0019;YOLO26l:bytetrack:bt_0025,GM_RM011:YOLO26l:GM_RM011_000127_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000127_002:color_hsv_mean,right,"{""area_ratio"":0.0599925,""aspect_ratio"":0.58523,""color_hsv_mean"":[0.693212,0.045369,0.750037],""gray_histogram_8"":[0.0,0.0,0.113098,0.146604,0.039951,0.10991,0.218434,0.372003],""edge_density"":0.033437,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.417966,""tracker_support"":1.0,""vehicle_likeness"":0.819155}",normalized_detection:YOLO26l:GM_RM011_000127_002,p1c_local_cluster=GM_RM011:F127:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,127,GM_RM011:YOLO26l:GM_RM011_000127_003,YOLO26l,GM_RM011_000127_003,"[304.248,296.006,787.034,596.622]",0.526391,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO26l:GM_RM011_000127_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000127_003:color_hsv_mean,none,"{""area_ratio"":0.302361,""aspect_ratio"":1.60599,""color_hsv_mean"":[0.497213,0.053676,0.889676],""gray_histogram_8"":[0.0,0.000736,0.038092,0.074479,0.019851,0.038203,0.087693,0.740946],""edge_density"":0.013908,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.173851,""tracker_support"":1.0,""vehicle_likeness"":0.739835}",normalized_detection:YOLO26l:GM_RM011_000127_003,p1c_local_cluster=GM_RM011:F127:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,128,GM_RM011:YOLO11l:GM_RM011_000128_001,YOLO11l,GM_RM011_000128_001,"[1.062,272.434,351.874,594.025]",0.965632,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO11l:GM_RM011_000128_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000128_001:color_hsv_mean,left,"{""area_ratio"":0.2350374,""aspect_ratio"":1.09086,""color_hsv_mean"":[0.632179,0.177626,0.622284],""gray_histogram_8"":[0.006185,0.079339,0.190122,0.140265,0.16119,0.236591,0.0953,0.091009],""edge_density"":0.042089,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.526114,""tracker_support"":1.0,""vehicle_likeness"":0.931449}",normalized_detection:YOLO11l:GM_RM011_000128_001,p1c_local_cluster=GM_RM011:F128:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,128,GM_RM011:YOLO11l:GM_RM011_000128_002,YOLO11l,GM_RM011_000128_002,"[355.187,292.491,798.84,594.113]",0.936185,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO11l:GM_RM011_000128_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000128_002:color_hsv_mean,right,"{""area_ratio"":0.2787826,""aspect_ratio"":1.47089,""color_hsv_mean"":[0.483818,0.053336,0.903246],""gray_histogram_8"":[0.0,0.0,0.027467,0.068947,0.02115,0.031479,0.077494,0.773462],""edge_density"":0.011962,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.149529,""tracker_support"":1.0,""vehicle_likeness"":0.876246}",normalized_detection:YOLO11l:GM_RM011_000128_002,p1c_local_cluster=GM_RM011:F128:ALT002;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,128,GM_RM011:YOLO26l:GM_RM011_000128_001,YOLO26l,GM_RM011_000128_001,"[1.65,274.533,349.841,594.987]",0.928717,car,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,GM_RM011:YOLO26l:GM_RM011_000128_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000128_001:color_hsv_mean,left,"{""area_ratio"":0.2324568,""aspect_ratio"":1.08656,""color_hsv_mean"":[0.637222,0.177926,0.623591],""gray_histogram_8"":[0.006439,0.081205,0.190616,0.133971,0.161072,0.23812,0.096417,0.092161],""edge_density"":0.042475,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.530936,""tracker_support"":1.0,""vehicle_likeness"":0.919476}",normalized_detection:YOLO26l:GM_RM011_000128_001,p1c_local_cluster=GM_RM011:F128:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,128,GM_RM011:YOLO26l:GM_RM011_000128_002,YOLO26l,GM_RM011_000128_002,"[355.561,294.873,796.945,596.207]",0.664128,car,YOLO11l:botsort:bs_0024;YOLO11l:bytetrack:bt_0026;YOLO26l:botsort:bs_0026;YOLO26l:bytetrack:bt_0032,GM_RM011:YOLO26l:GM_RM011_000128_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000128_002:color_hsv_mean,none,"{""area_ratio"":0.2770917,""aspect_ratio"":1.46477,""color_hsv_mean"":[0.484286,0.053286,0.909056],""gray_histogram_8"":[0.0,0.0,0.025041,0.062558,0.018231,0.032492,0.07938,0.782298],""edge_density"":0.011586,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.144831,""tracker_support"":1.0,""vehicle_likeness"":0.783183}",normalized_detection:YOLO26l:GM_RM011_000128_002,p1c_local_cluster=GM_RM011:F128:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,128,GM_RM011:YOLO26l:GM_RM011_000128_003,YOLO26l,GM_RM011_000128_003,"[693.666,295.748,799.682,462.282]",0.337832,car,YOLO26l:botsort:bs_0019,GM_RM011:YOLO26l:GM_RM011_000128_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000128_003:color_hsv_mean,right,"{""area_ratio"":0.036782,""aspect_ratio"":0.6366,""color_hsv_mean"":[0.6194,0.045794,0.762389],""gray_histogram_8"":[0.0,0.0,0.109116,0.142305,0.034155,0.06098,0.256706,0.396738],""edge_density"":0.040066,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.500824,""tracker_support"":0.5,""vehicle_likeness"":0.624962}",normalized_detection:YOLO26l:GM_RM011_000128_003,p1c_local_cluster=GM_RM011:F128:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
